,Country_Name,Country_Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
42,"Congo, Rep.",COG,45.721000000000004,46.338,46.928000000000004,47.486000000000004,48.016000000000005,48.516999999999996,48.993,49.448,49.887,50.313,50.725,51.126000000000005,51.513999999999996,51.888000000000005,52.248999999999995,52.6,52.943999999999996,53.282,53.611000000000004,53.927,54.226000000000006,54.506,54.76,54.978,55.15,55.26,55.294,55.247,55.119,54.917,54.638000000000005,54.281000000000006,53.867,53.424,52.983999999999995,52.583,52.251999999999995,52.016000000000005,51.898999999999994,51.925,52.123000000000005,52.516999999999996,53.091,53.817,54.667,55.6,56.573,57.541000000000004,58.466,59.321000000000005,60.093,60.785,61.423,62.022,62.582,63.097,63.556000000000004,63.95399999999999
43,Colombia,COL,57.269,57.813,58.32899999999999,58.825,59.308,59.784,60.257,60.729,61.201,61.675,62.152,62.629,63.105,63.578,64.047,64.518,64.994,65.477,65.964,66.45100000000001,66.926,67.38,67.80199999999999,68.187,68.529,68.82300000000001,69.065,69.266,69.436,69.59100000000001,69.75,69.936,70.161,70.433,70.752,71.112,71.497,71.887,72.264,72.619,72.945,73.241,73.517,73.777,74.02600000000001,74.265,74.5,74.732,74.962,75.193,75.42399999999999,75.655,75.882,76.105,76.322,76.531,76.732,76.925
44,Comoros,COM,41.446999999999996,41.846000000000004,42.245,42.644,43.043,43.446000000000005,43.858000000000004,44.283,44.724,45.178999999999995,45.641999999999996,46.103,46.556999999999995,47.001000000000005,47.441,47.887,48.356,48.86,49.406000000000006,49.992,50.615,51.265,51.925,52.58,53.221000000000004,53.843,54.446000000000005,55.033,55.605,56.153999999999996,56.677,57.168,57.623000000000005,58.038000000000004,58.407,58.722,58.972,59.16,59.294,59.388000000000005,59.46,59.528999999999996,59.617,59.738,59.903999999999996,60.126000000000005,60.407,60.733999999999995,61.093999999999994,61.475,61.861999999999995,62.24,62.595,62.922,63.214,63.471000000000004,63.7,63.912
45,Cabo Verde,CPV,48.461000000000006,48.66,48.943999999999996,49.323,49.797,50.345,50.934,51.532,52.119,52.698,53.298,53.97,54.745,55.631,56.608999999999995,57.63,58.626000000000005,59.535,60.312,60.941,61.425,61.794,62.101000000000006,62.391999999999996,62.68899999999999,63.004,63.338,63.678000000000004,64.015,64.34899999999999,64.676,64.992,65.298,65.598,65.899,66.22399999999999,66.596,67.02600000000001,67.512,68.041,68.583,69.09899999999999,69.557,69.932,70.219,70.42399999999999,70.565,70.676,70.786,70.911,71.062,71.243,71.445,71.661,71.88600000000001,72.117,72.347,72.57
46,Costa Rica,CRI,60.381,61.018,61.638000000000005,62.236000000000004,62.806999999999995,63.348,63.861999999999995,64.358,64.847,65.339,65.844,66.378,66.943,67.541,68.17,68.825,69.501,70.182,70.85300000000001,71.501,72.113,72.678,73.193,73.657,74.07,74.429,74.738,75.006,75.243,75.456,75.654,75.844,76.028,76.211,76.39399999999999,76.579,76.765,76.94800000000001,77.124,77.293,77.452,77.601,77.74,77.87100000000001,77.99600000000001,78.117,78.23899999999999,78.362,78.491,78.626,78.76899999999999,78.919,79.074,79.234,79.398,79.565,79.738,79.914
47,Caribbean small states,CSS,62.74629519329479,63.1261308456172,63.476465945226295,63.8044417753742,64.11379143539381,64.4077212539201,64.6846679103901,64.9436287729809,65.1869921768222,65.4199258741081,65.648808613002,65.8803852956019,66.1188839785719,66.36497478845939,66.61828619142551,66.8756886705474,67.133364477444,67.38520863336821,67.6278521516837,67.8614370197798,68.08672611321279,68.3031339415197,68.5178165655085,68.71895040705529,68.9209374083155,69.1226871763633,69.3297708123637,69.5487096997327,69.7632010563169,69.98418570815521,70.1976310768723,70.39400994559949,70.58806644692442,70.7125399843357,70.8344898687175,70.9375253318003,71.02898983864091,71.163774129209,71.21031996042741,71.3102709815395,71.4191853912982,71.53800044749,71.7133599643454,71.7919862741723,71.92353853996671,72.055708423097,72.1870242017095,72.3160562895208,72.44079122187891,72.56174733639509,72.6793947679604,72.79529831148079,72.9118034578893,73.03014515012529,73.1505846181052,73.273015980955,73.3959563927788,73.5174924941115
48,Cuba,CUB,63.833999999999996,64.446,65.066,65.695,66.327,66.956,67.57300000000001,68.171,68.744,69.29,69.809,70.306,70.78699999999999,71.255,71.707,72.138,72.543,72.915,73.249,73.543,73.794,74.00399999999999,74.175,74.315,74.42699999999999,74.51100000000001,74.566,74.595,74.607,74.615,74.638,74.696,74.801,74.957,75.164,75.41199999999999,75.686,75.964,76.23,76.475,76.699,76.905,77.105,77.303,77.499,77.688,77.86399999999999,78.01899999999999,78.15,78.256,78.33800000000001,78.4,78.446,78.485,78.521,78.561,78.607,78.66199999999999
49,Curacao,CUW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.709756097561,75.36341463414641,75.30975609756099,76.1560975609756,,77.4731707317073,77.5243902439024,77.8268292682927,77.9756097560976,78.07560975609759,77.71951219512201,78.0170731707317
50,Cayman Islands,CYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.19024390243901,,,,,,,
51,Cyprus,CYP,69.618,69.949,70.27199999999999,70.587,70.895,71.197,71.491,71.77600000000001,72.05199999999999,72.318,72.57600000000001,72.825,73.067,73.30199999999999,73.53,73.753,73.971,74.183,74.39,74.592,74.79,74.983,75.173,75.358,75.54,75.718,75.893,76.064,76.23100000000001,76.39399999999999,76.554,76.712,76.866,77.017,77.166,77.312,77.456,77.598,77.738,77.875,78.009,78.139,78.264,78.385,78.506,78.63,78.764,78.91,79.071,79.245,79.43,79.62100000000001,79.812,79.999,80.178,80.35,80.513,80.672
52,Czech Republic,CZE,70.3487804878049,70.5126829268293,69.7868292682927,70.3043902439025,70.459512195122,70.1631707317073,70.3848780487805,70.26414634146339,69.8407317073171,69.3670731707317,69.44024390243901,69.6770731707317,70.1765853658537,70.0226829268293,70.08658536585371,70.4146341463415,70.5326829268293,70.5734146341463,70.64390243902442,70.74951219512201,70.2780487804878,70.7221951219512,70.8078048780488,70.59146341463409,70.8375609756098,71.04634146341459,70.9973170731707,71.4456097560976,71.6414634146342,71.6756097560976,71.38390243902441,71.8982926829268,72.27170731707321,72.7678048780488,72.9726829268293,73.0748780487805,73.7146341463415,73.8248780487805,74.51463414634149,74.6682926829268,74.9682926829268,75.1731707317073,75.2219512195122,75.17073170731709,75.7219512195122,75.92439024390251,76.5243902439024,76.7243902439025,76.9756097560976,77.07804878048779,77.42439024390251,77.87317073170729,78.07560975609759,78.1756097560976,78.8243902439024,78.57804878048779,79.0268292682927,79.4756097560976
53,Germany,DEU,69.3100243902439,69.508,69.6915365853659,69.8596097560976,70.0137073170732,70.1518292682927,70.2714146341463,70.374,70.4650975609756,70.5506829268293,70.63978048780491,70.7428780487805,70.867,71.0166829268293,71.1954146341463,71.4017317073171,71.6341463414634,71.8836829268293,72.1432926829268,72.40853658536591,72.67790243902441,72.9503902439024,73.227,73.5051951219512,73.78292682926829,74.0546341463415,74.31373170731709,74.5596829268293,74.79248780487809,75.0131463414634,75.227756097561,75.319512195122,75.819512195122,75.87073170731709,76.2707317073171,76.42195121951221,76.6731707317073,77.0731707317073,77.4756097560976,77.7268292682927,77.9268292682927,78.32926829268291,78.2292682926829,78.38048780487809,78.6804878048781,78.9317073170732,79.13170731707321,79.5341463414634,79.7365853658537,79.83658536585371,79.9878048780488,80.4365853658537,80.5390243902439,80.490243902439,81.090243902439,80.64146341463409,80.990243902439,80.990243902439
54,Djibouti,DJI,44.038000000000004,44.468999999999994,44.891999999999996,45.309,45.727,46.166000000000004,46.653999999999996,47.203,47.81399999999999,48.476000000000006,49.16,49.827,50.442,50.982,51.442,51.832,52.177,52.513000000000005,52.865,53.24100000000001,53.638999999999996,54.049,54.451,54.828,55.174,55.488,55.772,56.032,56.271,56.488,56.678000000000004,56.831,56.943000000000005,57.016999999999996,57.056000000000004,57.065,57.05,57.022,56.998000000000005,56.992,57.022,57.1,57.235,57.427,57.681999999999995,57.99100000000001,58.34,58.718999999999994,59.123999999999995,59.56100000000001,60.062,60.667,61.395,62.239,63.17100000000001,64.13600000000001,65.064,65.893
55,Dominica,DMA,,,,,,,,,,,,,,,,,,,,,,,71.4634146341463,,,,,71.9634146341463,,,,,73.9512195121951,,,,,75.9512195121951,,,,,76.5975609756098,,,,,,,,,,,,,,,
56,Denmark,DNK,72.1765853658537,72.4382926829268,72.319756097561,72.4004878048781,72.4851219512195,72.37073170731709,72.44414634146341,72.9221951219512,73.12146341463419,73.2209756097561,73.3434146341463,73.4146341463415,73.4390243902439,73.6821951219512,73.8082926829268,74.0751219512195,73.739756097561,74.6324390243903,74.39292682926829,74.21926829268291,74.1017073170732,74.2304878048781,74.55121951219509,74.42048780487809,74.5621951219512,74.4275609756098,74.579756097561,74.69121951219509,74.77170731707321,74.799756097561,74.8053658536585,75.15780487804881,75.19414634146341,75.1168292682927,75.3751219512195,75.2126829268293,75.5914634146342,75.9451219512195,76.1390243902439,76.34146341463409,76.5926829268293,76.7926829268293,76.89512195121951,77.14390243902442,77.4926829268293,77.8439024390244,78.0951219512195,78.1951219512195,78.4463414634146,78.5975609756098,79.1,79.8,80.05121951219509,80.3,80.7,80.7024390243902,80.85365853658541,81.0048780487805
57,Dominican Republic,DOM,51.602,52.306000000000004,52.997,53.675,54.34,54.993,55.635,56.266999999999996,56.888999999999996,57.498000000000005,58.093,58.67100000000001,59.229,59.763999999999996,60.277,60.763999999999996,61.226000000000006,61.663000000000004,62.07899999999999,62.477,62.861000000000004,63.233999999999995,63.601000000000006,63.964,64.32600000000001,64.692,65.065,65.443,65.822,66.20100000000001,66.574,66.932,67.27199999999999,67.59100000000001,67.887,68.164,68.425,68.67699999999999,68.925,69.175,69.429,69.69,69.957,70.227,70.499,70.771,71.041,71.304,71.559,71.806,72.046,72.28399999999999,72.523,72.763,73.003,73.241,73.471,73.689
58,Algeria,DZA,46.141000000000005,46.599,47.056000000000004,47.50899999999999,47.958,48.394,48.81100000000001,49.21,49.597,49.982,50.372,50.773,51.201,51.676,52.218,52.86600000000001,53.661,54.608999999999995,55.7,56.909,58.198,59.519,60.813,62.028999999999996,63.13,64.087,64.884,65.545,66.097,66.554,66.938,67.27,67.575,67.877,68.194,68.54,68.919,69.32300000000001,69.745,70.183,70.64,71.116,71.605,72.101,72.594,73.072,73.521,73.936,74.311,74.64399999999999,74.938,75.199,75.436,75.661,75.878,76.09,76.298,76.499
59,East Asia & Pacific (excluding high income),EAP,45.61324200316529,46.0582560175745,46.774328425552,47.7988098660004,49.13719288174521,50.7133845720187,52.412801056884206,54.101115906406605,55.6597622527053,57.032992789571296,58.195541761666696,59.16426007569079,60.007155948225005,60.783774901967,61.51220953839971,62.2030763011621,62.862781093072904,63.4828570394687,64.0579500941452,64.58727736285181,65.068983447232,65.5048561718989,65.9006553497208,66.25835637063851,66.5814035290217,66.87196543139841,67.1295897652836,67.35458538961859,67.5503749469206,67.7246537674106,67.886138330096,68.0436249864629,68.2032433971417,68.3744927510886,68.5624786106032,68.7740937663478,69.0108744229307,69.27021848029861,69.5457763684502,69.83606723305721,70.1361733407827,70.44228545293541,70.74836524557429,71.05126647390941,71.348817419878,71.64072953787449,71.92756970216371,72.2123463950006,72.49664019219492,72.7807241431027,73.0662644084598,73.35512026121191,73.645297438745,73.934377026552,74.2204720452971,74.4962276185303,74.7556141751153,74.99495160201329
60,Early-demographic dividend,EAR,45.091032953213606,45.7494826066753,46.344511178694,46.8750269101298,47.4565534997154,48.0285407205921,48.6437628284284,49.1873399266957,49.716460266979894,50.23518057364039,50.749605088539106,51.2684959810011,51.79385246837499,52.3348640107239,52.884765155539505,53.4431219285325,54.00403426447829,54.553936945934296,55.08695234184071,55.59628679770739,56.0784587823089,56.5369319906507,56.9800056021092,57.4177878976153,57.853923140918,58.2922554868742,58.7319588426818,59.1722134165417,59.608486222126,60.048064677354496,60.49144913613149,60.9286074650848,61.363080556671704,61.7948637687224,62.2151403507857,62.6194526370462,63.005850089615,63.3734085512929,63.7262337073781,64.068894698629,64.40316230990089,64.733941743048,65.0652542261936,65.4023795719435,65.7483773781897,66.1064096592484,66.4805866151783,66.8669319703954,67.2628298521852,67.66207009607069,68.0564576523012,68.4394017969759,68.8037713262235,69.14579798765229,69.4616203412941,69.749274222517,70.0120657856167,70.2552611004123
61,East Asia & Pacific,EAS,48.4158990605597,48.9441675025035,49.6078940879116,50.573598301432,51.7589388645909,53.115459657166205,54.636410491335,56.1094053818949,57.4709126131209,58.7004292364434,59.7398505786932,60.6565769074035,61.4484455332435,62.144243620744895,62.8439896562207,63.5147119616585,64.1250858435676,64.7093572165467,65.23399484994471,65.7278205593788,66.1441560412012,66.5642139297666,66.9596382372133,67.2823644943383,67.6149322683249,67.9040852888559,68.17232830119471,68.4096533622614,68.5817779283461,68.7721571499559,68.92754337168701,69.09735411072239,69.24523674539151,69.4172771965604,69.6172114840856,69.7963014863965,70.0644996870216,70.3257514970399,70.584851818643,70.8551711975264,71.1719189098708,71.4817172110982,71.77476482728541,72.0675284177773,72.3611445941669,72.62462074936771,72.9216442984265,73.20093377616179,73.469895568539,73.75912511493149,74.0129968994407,74.2659501236743,74.56212674649849,74.8482143887022,75.12517029179271,75.39255687714599,75.6356214857727,75.8657476184635
62,Europe & Central Asia (excluding high income),ECA,63.3489097079799,63.8673293609614,64.259102702164,64.62125130815929,64.9166815210919,65.1384991194884,65.3049185131863,65.4207236375395,65.561558151182,65.6451279793055,65.8880066465596,66.0906595630239,66.1332176735321,66.2419321319799,66.3458142168419,66.1644393970323,66.1455846838181,66.15146563392071,66.2167418455449,66.1570234476825,66.28180764249811,66.4955022697261,66.8281076491183,66.948619527304,66.9452322117295,67.3565071849428,68.1160224957422,68.2888967548544,68.3633233294067,68.316366586714,68.1846001246618,68.0014424695382,67.25862695815151,66.3887918431344,66.14433557045551,66.1786452270594,66.74198012462651,67.36760835198321,67.7145639680285,67.4905748091368,67.5602328424697,67.6992102032485,67.78104143135529,67.9172011457554,68.24635944324221,68.3880871224669,69.0169940747533,69.5363456925258,69.8432541256363,70.46010805783509,70.7846941707952,71.3784475182153,71.73542559119059,72.1635605639698,72.39869604799279,72.71037285548341,73.05881306901529,73.3991723323695
63,Europe & Central Asia,ECS,67.0227243359337,67.3847849666612,67.47636459935251,67.7435572288369,68.1382255800127,68.28727048715339,68.4952227964856,68.61727941327409,68.685796828351,68.691164417025,68.966016372681,69.1023985117511,69.3063688810631,69.40143214922,69.6050464313362,69.57953023565311,69.6801826380231,69.8523470779266,69.94128948202079,70.05964359394041,70.163858902774,70.4282403357567,70.7188115171073,70.78845371049371,70.9394472439148,71.1525945677264,71.6384459662718,71.8560991109634,71.98385451949241,72.04719017340992,72.04651868974871,71.984549397706,71.868125142706,71.5455062329442,71.6145707656382,71.7058970036964,72.1230965075304,72.5382537613356,72.85189279468679,72.8666635251793,73.02594732984679,73.28867650153971,73.4033350198659,73.5165289203517,73.9516482977875,74.11585345135009,74.61354678478949,74.9742489823339,75.2370913722102,75.6380015766814,75.93569740941321,76.4597913053091,76.6198377360067,76.9473935237687,77.2777094367682,77.23880001323609,77.58798223754,77.7446903650865
64,Ecuador,ECU,52.982,53.547,54.098,54.635,55.158,55.669,56.174,56.676,57.181000000000004,57.69,58.203,58.718,59.232,59.745,60.258,60.773999999999994,61.298,61.833999999999996,62.382,62.942,63.512,64.089,64.669,65.24600000000001,65.814,66.37100000000001,66.911,67.436,67.943,68.431,68.899,69.347,69.777,70.189,70.587,70.972,71.348,71.71600000000001,72.075,72.425,72.76100000000001,73.078,73.37100000000001,73.641,73.887,74.112,74.319,74.514,74.705,74.895,75.089,75.289,75.495,75.707,75.923,76.143,76.365,76.584
65,"Egypt, Arab Rep.",EGY,48.042,48.608999999999995,49.13399999999999,49.628,50.101000000000006,50.545,50.945,51.292,51.592,51.865,52.146,52.479,52.894,53.408,54.021,54.717,55.465,56.222,56.958,57.659,58.332,58.995,59.67100000000001,60.372,61.091,61.806000000000004,62.486999999999995,63.11,63.662,64.143,64.572,64.97800000000001,65.392,65.831,66.298,66.779,67.249,67.68,68.051,68.357,68.602,68.796,68.961,69.116,69.271,69.434,69.608,69.788,69.971,70.15899999999999,70.34899999999999,70.543,70.736,70.928,71.117,71.30199999999999,71.482,71.656
66,Euro area,EMU,69.2905809133318,69.660271105489,69.61739226477549,69.785545076618,70.2443060030152,70.3291236966585,70.60485701073749,70.7439897224582,70.7934093096004,70.799601317045,71.1581515846638,71.2659677377503,71.6054108879909,71.7003516089586,72.026062052646,72.16923440838471,72.43466829045991,72.7900421162473,73.0111208004543,73.3343658835419,73.5286066635953,73.8113851965438,74.15439695742751,74.2289419796701,74.58734663395109,74.7571877947521,75.05677777801141,75.34820614324241,75.5359303897245,75.7618834568538,75.9118078838782,76.02616245332271,76.3812568149516,76.48795161281079,76.7962739165894,76.9558605938918,77.2184494463154,77.58153600565271,77.7971788752941,78.0212365263314,78.2750703790127,78.5971125428492,78.68446788021829,78.7071795006837,79.27870162689341,79.4262830005968,79.8561324185996,80.09988189272521,80.30291582385391,80.50518154291859,80.74678098455671,81.232824849753,81.2271581727851,81.5123287264807,81.9334344003839,81.569329075841,81.9459296735535,81.9507304209619
67,Eritrea,ERI,38.419000000000004,39.075,39.693000000000005,40.259,40.768,41.221000000000004,41.63,42.015,42.394,42.773,43.156000000000006,43.545,43.934,44.316,44.691,45.053999999999995,45.403999999999996,45.739,46.059,46.364,46.653999999999996,46.927,47.187,47.441,47.695,47.956,48.23,48.522,48.841,49.192,49.588,50.04,50.545,51.1,51.696000000000005,52.316,52.938,53.548,54.137,54.707,55.273,55.864,56.5,57.191,57.931999999999995,58.707,59.486999999999995,60.243,60.952,61.602,62.193000000000005,62.732,63.238,63.726000000000006,64.20100000000001,64.664,65.111,65.538
68,Spain,ESP,69.1092682926829,69.4804878048781,69.5190243902439,69.6812195121951,70.399756097561,70.8092682926829,71.0551219512195,71.25292682926829,71.5378048780488,71.0575609756098,72.0273170731707,71.630243902439,72.8180487804878,72.6107317073171,72.969756097561,73.31878048780491,73.6426829268293,74.1319512195122,74.29560975609759,74.81878048780491,75.34926829268291,75.5285365853659,76.1341463414634,75.9090243902439,76.2953658536586,76.259512195122,76.5104878048781,76.7280487804878,76.74707317073171,76.81365853658541,76.8375609756098,76.97121951219509,77.41,77.5465853658537,77.9014634146342,77.98073170731709,78.1204878048781,78.6041463414634,78.66585365853659,78.71707317073171,78.9658536585366,79.36829268292679,79.5682926829268,79.619512195122,79.87073170731709,80.17073170731709,80.8219512195122,80.87317073170729,81.1756097560976,81.4756097560976,81.62682926829271,82.4756097560976,82.4268292682927,83.07804878048779,83.2292682926829,82.8317073170732,83.32926829268291,83.32926829268291
